Review_ID,Header,Date,Header_Tags,Perks_Tags,Rating_Data,Review_Text,Helpful_Count,Employer_Response_Date,Employer_Response_Title,Employer_Response_Msg,Review_Link
review1092448,Ведущий специалист отдела ценообразования,Август 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']",[],"rating|2,5,2,1,3,3","возможность работать удаленно<separator>зарплата должна быть конфиденциальна, добавить выходные собеседования (при увольнении), текущая система- опросы новых сотрудников только в первый месяц работы определяют поведение руководства, первый месяц все отлично, далее кардинальная разница",4,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что поделились обратной связью!

Уровень дохода - конфиденциальная информация и не транслируется на коллег, мы будем сохранять эту политику.

Что касается выходных интервью - мы уже начали работу в этом направлении и совсем скоро внедрим процесс в нашу систему.

Если говорить об опросах - мы регулярно замеряем уровень счастья сотрудников (eNPS) и оперативно улучшаем процессы, но не стоит ждать следующего опроса, если есть дискомфорт/вопросы/пожелания - HR специалисты всегда открыты к обратной связи и помогут с любым вопросом!",https://dreamjob.ru/employers/30831?review_id=1092448
review1089837,Специалист по комплектации,Август 2022,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Домодедово']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Корпоративный транспорт', 'Место для парковки']","rating|4,2,4,3,1,1","удобный график работы, корпоративная столовая, теплое помещение<separator>стабильность и прозрачность объема работ, гарантированность уровня обещанного дохода, равенство в коллективе",0,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью, это очень важно для нас!

Мы за открытость, общение ""без галстуков"" и, безусловно, равенство в команде, а также, за прозрачность задач и процессов, поэтому, мы заинтересованы разобраться в ситуации, с которой вы столкнулись. Пожалуйста, сообщите нам более подробную информацию о сложившейся ситуации - это поможет нам оперативно повлиять на процессы и не допустить подобного в будущем.

Что касается дохода, мы готовы разобраться, если какие-либо договоренности не соблюдаются, пожалуйста, сообщите нам об этом - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1089837
review1088912,Продавец-консультант,Август 2022,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Санкт-Петербург']",[],"rating|1,1,2,1,1,4","Близость к дому,коллектив хороший, начальство магазина ничего не делает,хамит ,делает выговоры ,тем самым ,выходит на конфликты между сотрудниками<separator>Коммуникации между сотрудниками",2,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью, это очень ценно для нас!

Будем благодарны, если поделитесь более подробной обратной связью, это позволит нам оперативно внести изменения в процесс.

Всегда рады помочь - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1088912
review1087894,Кладовщик-оператор,Август 2022,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Москва']",[],"rating|5,5,5,5,5,5","зп вся белая никогда не было задержек , работал когда склад был в котельниках , лучшее место где я работал по настоящее время<separator>не знаю что можно было бы улучшить , если только индивидуально для меня , переехать обратно в котельники",1,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью, это очень ценно и важно для нас!

Мы будем продолжать делать все для комфортной работы коллег!",https://dreamjob.ru/employers/30831?review_id=1087894
review1080060,Старший менеджер по продажам,Август 2022,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Краснодар']","['Своевременная оплата труда', 'Удобное расположение работы', 'Медицинское страхование', 'Оплата больничного', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,4,5,4,5,4","Стабильность работы, достойная зарплата, отличная команда ребят.<separator>Лояльность руководства к сотрудникам, рассмотрение карьерного роста сотрудников.",0,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью!

Мы заинтересованы в развитии командных игроков, поэтому регулярно информируем коллег о предстоящих обучениях в корпоративном университете, выделяем точки роста и сильные стороны, работаем с индивидуальными планами развития и аттестовываем коллег на кадровый резерв.

Индивидуальный план развития необходимо составить совместно с руководителем, это можно сделать на корпоративном портале или в любой другой удобно форме и регулярно отслеживать промежуточные результаты, если нужна помочь с составлением индивидуального плана развития - мы всегда рады помочь, просто сообщите нам об этом - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1080060
review1076115,Отзыв сотрудника,Август 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Саранск']","['Оплата больничного', 'Профессиональное обучение']","rating|3,3,4,2,2,3","Свобода выбора рабочего графика, организованное питание, обучение на работе, дружный коллектив<separator>Плохой руководитель, сильная текучка кадров, маленькая заработная плата, холодный склад",1,Август 2022,Ответ представителя компании,"Добрый день!
Спасибо за Ваш отзыв.
У нас новый склад класса ""А"", возможно, на некоторых участках чуть холоднее, чем на всем складе, но если сотрудники сообщают руководителю об этом, то локально улучшаем отопительную систему.
Могли бы Вы написать, на каком именно участке Вы работали, чтобы была возможность лучше проработать данную ситуацию и в будущем поменять её mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1076115
review1075575,Категорийный менеджер,Август 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Наличие кухни, места для обеда']","rating|4,5,5,2,4,1","Сильная корпоративная культура. Отлично продают компанию на собеседовании<separator>У каждой компании есть точки роста, в этой особенно. Не имеют никакого понятия о категорийном менеджменте и управлении ассортиментом. По факту вы будете закупщиком, основная задача которого ездить по встречам с поставщиками и регулярно выбивать улучшение условий при этом никак не развивая ассортимент и отношения с клиентом. Высшее руководство выходцы из продаж, которые никогда не занимались закупками и формированием ассортиментного предложения, развитием сервисом и взаимоотношений с клиентами. Хорошим специалистам не стоит тратить свое время. Но если вы фанаты микроменеджмента, то вам понравится",10,Август 2022,Ответ представителя компании,"Добрый день!
Очень жаль, что у Вас осталось такое впечатление от сотрудничества с компанией. Уточню у коллег из категорийного блока более детальную информацию и вернусь с дополненной информацией, чтобы детально ответить на Ваш комментарий.",https://dreamjob.ru/employers/30831?review_id=1075575
review1074916,Отзыв сотрудника,Август 2022,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,3,5,5,3","Стабильность, возможность обучения, хороший доход, ДМС, спорт<separator>Коммуникация между сотрудниками",0,Август 2022,Ответ представителя компании,"Добрый день!
Спасибо за Ваше мнение.
Будем рады, если детальнее уточните, что именно можем улучшить во внутренних коммуникациях, это поможет нам решить данный вопрос mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1074916
review1073382,Менеджер по продажам,Август 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Новосибирск']","['Своевременная оплата труда', 'Удобное расположение работы', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,4,5,4,2,5","Отличный коллектив
Понимающие руководство
Достойный доход
Рядом с домом<separator>Условия для отдыха
И график",0,Август 2022,Ответ представителя компании,"Добрый день!
Благодарим Вас за отзыв.
Спасибо, что отметили наши сильные стороны и точки роста, опишите более детально, что именно мы можем улучшить для большего комфорта в условиях работы, чтобы была возможность конструктивно проработать данные вопросы mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1073382
review1071227,Отзыв сотрудника,Август 2022,"['Бывший сотрудник', 'Стаж в компании: 3-5 лет', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Оплата транспортных расходов', 'Место для парковки', 'Оплата мобильной связи', 'Корпоративные мероприятия']","rating|5,4,5,3,4,1","Открытость, адекватное общение, прислушиваются к обратной связи сотрудников<separator>Выполнение обещаний и договоренностей. Присутствует обман, ради получения собственной выгоды со стороны руководства.",0,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо за Вашу обратную связь!
Мы сожалеем, что Вы столкнулись со столь неприятной ситуацией.
Чтобы мы могли разобраться в данной ситуации напишите пожалуйста о том, где Вы работали и что именно сложилось неблагоприятно. Чтобы мы могли продуктивно вернуться с обратной связью и разрешить данную ситуацию mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1071227
review1065577,Комплектовщик,Август 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративный транспорт', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|1,1,1,1,3,3","Обучение на 5+. Обучают работе с ТСД, обучение 4 смены - больше плюсов нет.<separator>Все! Фирма - не стабмльна. Почему? Ведь лидер рынка! В стабильной фирме - условия оплаты труда за сделку - каждый месяц не меняется. А это признак нестабильности! Был оклад+сделка, перевели на сделку... а потом обратно. Ну какая это серьезная фирма. Это - признак больших финансовых проблем.",7,Август 2022,Ответ представителя компании,"Добрый день!

Признательны за Вашу обратную связь!
Очень жаль, что Вам пришлось столкнуться с негативом.
Напишите пожалуйста более детально сложившуюся ситуацию, чтобы мы могли в кратчайшие сроки уточнить этот вопрос и оперативно вернуться с обратной связью mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1065577
review1064402,Кладовщик,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,5,5,5,5","Прекрасное руководство
Отличные условия труда
Достойная заработная плата<separator>Место проживание для иногородних сотрудников",4,Август 2022,Ответ представителя компании,"Добрый день!
Спасибо, что делитесь обратной связью.
Если уточните более детально, что именно можем улучшить в проживании для наших сотрудников, будем рады mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1064402
review1064101,Менеджер по работе с клиентами,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Ростов-на-Дону']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Профессиональное обучение', 'Система наставничества']","rating|4,5,5,5,4,5","Своевременная выплата З/П без задержек. Хороший уровень дохода (выше среднего)
Неплохая система мотивации.
Возможность карьерного роста.
Открытость руководства к новым идеям, предлагаемых сотрудниками ТТ.
Дружная команда, которая всегда поддержит в форс-мажорных ситуациях.<separator>1. Было бы неплохо создать центр сбора бракованного товара (1 или несколько пунктов сбора на город), что, в свою очередь, значительно уменьшило бы нагрузку на менеджеров ТТ, позволяя им заниматься более приоритетными задачами.

2. Доработать график работ для сотрудников, чтобы избежать ""выгорания""

3. Немного сократить кол-во собраний (некоторые из них не приносят пользы, а лишь тратят бесценное время)",0,Август 2022,Ответ представителя компании,"Добрый день!
Благодарим за Ваш отзыв.

Взяли каждый из выделенных пунктов на внутреннюю проработку, подумаем, как можем улучшить или изменить данные процессы.",https://dreamjob.ru/employers/30831?review_id=1064101
review1063778,Менеджер по работе с клиентами,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Элиста']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,5,5,5,5","Федеральная компания, Стабильность, возможность карьерного роста.<separator>Компания идет уверенным и правильным курсом. Оперативность на высоком уровне.",0,Август 2022,Ответ представителя компании,"Добрый день!
Признательны, что делитесь обратной связью.
Спасибо за открытость, стремимся к развитию и улучшаем текущие процессы.",https://dreamjob.ru/employers/30831?review_id=1063778
review1059417,Менеджер по продажам,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Система наставничества']","rating|4,3,5,3,4,1","плюсом стало соотношение обязанностей и заработной платы,также отличный коллектив<separator>работу hr-менеджеров и обучение",0,Август 2022,Ответ представителя компании,"Добрый день!
Благодарим за обратную связь.
Поделитесь пожалуйста более подробной информацией, что именно хотелось бы улучшить, будем рады узнать наши точки роста mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1059417
review1059247,Менеджер по подбору персонала,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,5,5,5,3,5","Простота в коммуникации внутри компании, мотивация.<separator>Не могу назвать зоны улучшений-все устраивало.",0,Август 2022,Ответ представителя компании,"Добрый день!
Рады, что процессы и коммуникации внутри компании комфортны и приятны для сотрудников.
Спасибо за Ваш отзыв!",https://dreamjob.ru/employers/30831?review_id=1059247
review1059195,Специалист склада,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Домодедово']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Компенсация питания', 'Корпоративный транспорт', 'Место для парковки']","rating|4,2,5,3,1,1","Хороший график работы, отсуствие переработок, бесплатные полноценные обеды, чёткое разделение обязанностей<separator>Систему мотивации труда, заработную плату",2,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо за Ваш отзыв.
Будем признательны, если у Вас есть предложение как улучшить систему мотивации, мы ознакомимся и проработаем этот вопрос.
С радостью ответим на Ваше предложение mariya.gurova@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1059195
review1058783,Кладовщик,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график']","rating|5,4,5,5,3,5",возможность роста .но при новой мотивации придется побегать. оклад убрали и пики сделали дешевле чем был.поэтому народ массово увольнялись в первые же дни<separator>сделать как было раньше,1,Август 2022,Ответ представителя компании,"Добрый день!

Спасибо за Вашу обратную связь.
Мы активно собираем обратную связь от наших сотрудников, рассматриваем каждый случай индивидуально и меняем систему мотивации в соответствии с мониторингом рынка труда. И так же даём возможность влиять на свои результаты и доход, обязательно проработаем вопрос изменений более детально.",https://dreamjob.ru/employers/30831?review_id=1058783
review1055991,Специалист по комплектации,Июль 2022,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Домодедово']","['Удобное расположение работы', 'Корпоративный транспорт', 'Место для парковки']","rating|1,1,4,1,1,1","Близость к дому, обеды, бесплатная форма. Бесплатный трансфер, отсутствие штрафов.<separator>Заработную плату, программное обеспечение и отношение руководства к подчиненным.",1,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью, это очень важно для нас!

Мы регулярно проводим мониторинг заработных плат и оперативно реагируем на изменения, работаем над улучшением системы мотивация, чтобы у коллег была возможность зарабатывать больше и достигать высоких результатов!

Мы очень хотим помочь и разобраться в конкретной ситуации, пожалуйста, напишите нам на электронную почту, мы с радостью и оперативно решим проблему, будем рады помочь - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1055991
review1055092,Специалист по комплектации,Июль 2022,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Компенсация питания', 'Оплата транспортных расходов', 'Корпоративный транспорт', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,3,2,3,3,3","Свобода в выборе графика<separator>Руководство, коммуникация",0,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью!

Будем благодарны, если поделитесь более подробной информацией, это позволит нам оперативно повлиять на ситуацию, пожалуйста, напишите нам на электронную почту, будем рады помочь: darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1055092
review1051600,Руководитель проекта,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Больше 10 лет', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Медицинское страхование', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,4,5,5,5,5","Компания с яркой корп.культурой, энергичная и развивающаяся. Постоянно пытаются внедрять что-то новое. Много внимания уделяется обучению и личностному росту сотрудников.<separator>Систему мотивации и грейдирования",1,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью, это ценно для нас!

Мы всегда открыты к изменениям и конструктивной обратной связи, пожалуйста, напишите свои предложения по улучшению процесса на электронную почту - darya.lukyanenko@vseinstrumenti.ru , а мы, в свою очередь, обязательно передадим инициативы ответственным коллегам!",https://dreamjob.ru/employers/30831?review_id=1051600
review1049798,Специалист по безопасности,Июль 2022,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Саранск']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративный транспорт', 'Место для парковки', 'Корпоративные мероприятия']","rating|5,4,5,5,5,4","Коллектив, руководство, условия труда, обеды, развозка, конкурентный уровень щароботной платы.<separator>Условия для карьерного роста внутри компании.",0,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что поделились обратной связью!

Мы заинтересованы в росте и развитии командных игроков, пожалуйста, обсудите вектор своего профессионального развития с руководителем, а мы обязательно поможем, если нужна помощь!

Первым шагом к достижении цели будет обсуждение вектора развития с руководителем и составление индивидуального карьерного трека.

Будем рады помочь - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1049798
review1048745,Отзыв сотрудника,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Профессиональное обучение', 'Место для парковки', 'Оплата мобильной связи', 'Корпоративные мероприятия']","rating|4,4,4,3,3,5",возможность карьерного роста<separator>делать рабочий день более нормированным,0,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что поделились обратной связью!

Мы заинтересованы в эффективности командных игроков, но еще больше мы заинтересованы в эмоциональном комфорте коллег и ценим баланс в рабочих задачах!

Для того, чтобы оперативно помочь с решением, нам необходимо больше информации, поделитесь, пожалуйста, с нами более подробной обратной связью - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1048745
review1046498,Бригадир,Июль 2022,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Компенсация питания', 'Корпоративный транспорт', 'Место для парковки', 'Корпоративные мероприятия']","rating|1,1,1,1,1,1","Близость к дому , график работы, своевременная выплата зарплатной платы (без задержки) больше ничего к сожалению .<separator>Коммуникации между сотрудниками , принятие новых идей , обработка обратной связи , карьерный рост, награды за подвиги .",2,Июль 2022,Ответ представителя компании,"Добрый день!

Большое спасибо, что делитесь обратной связью, это очень ценно для нас и помогает нам расти!

Мы за открытость и инициативность, поэтому всегда поддерживаем коллег и даем свободу в реализации идеи, если это улучшить какой-либо процесс или повысит эффективность, пожалуйста, обсудите с руководителем возможность внедрения нового, а мы с этим обязательно поможем!

С точки зрения карьерного роста, первый шаг - обсуждение с руководителем вектора профессионального развития и составление индивидуального карьерного трека, если нужна помощь, будем рады помочь - darya.lukyanenko@vseinstrumenti.ru

Что касается наград - мы ежемесячно выделяем лучших сотрудников по результатам работы и транслируем на всю команду ВсеИнструменты.ру.

Если поделитесь более подробной обратной связью - это позволит нам оперативно разобраться в конкретной ситуации и внести корректировки в процесс, будем рады помочь - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1046498
review1045863,Отзыв сотрудника,Июль 2022,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Оплата больничного']","rating|5,5,5,5,5,5",Стабильность. Прозрачность. Сплоченный коллектив.<separator>Пустить трансферы из других городов. Или сделать суточный график.,0,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью!

Передали обратную связь ответственным коллегам, будем работать над этим вопросом!",https://dreamjob.ru/employers/30831?review_id=1045863
review1045125,Менеджер по продажам,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,5,5,3,5","Отличная заработная плата, хорошая дополнительная мотивация, классный коллектив<separator>Все продумано до мелочей",0,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью!

Рады работать в одной команде, будем продолжать делать все возможное для комфортной работы командных игроков!",https://dreamjob.ru/employers/30831?review_id=1045125
review1042801,Категорийный менеджер,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда']","rating|4,2,1,1,1,2","Имя компании на рынке. Расположение офиса в г. Москве. На этом плюсы заканчиваются<separator>Коммуникация между отделами, в особенности - с бухгалтерией ! Заявленные ценности - только на бумаге, никакой КОМАНДЫ в компании нет. Полный хаос во всем, отсутствие структуры. Жуткие переработки. Отсутствие оборудованных рабочих мест. Самое негативное впечатление от работы в данном месте",9,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо большое, что делитесь обратной связью, это очень важно для нас.

Очень жаль, что столкнулись с негативными эмоциями, мы регулярно собираем обратную связь от действующих сотрудников и транслируем на руководителей, что позволяет оперативно вносить изменения в процессы.

Со своей стороны передали информацию ответственным коллегам, будем продолжать работать над совершенствованием процессов.

Еще раз спасибо большое за обратную связь, будем рады предложениям - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1042801
review1040562,Продакт-менеджер,Июль 2022,"['Работаю в компании', 'Стаж в компании: 3-5 лет', 'Ковров']","['Своевременная оплата труда', 'Удобное расположение работы', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративные мероприятия']","rating|4,4,5,3,4,4","Хороший, дружный коллектив<separator>Нет стремления удержать сильных сотрудников",2,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо, что делитесь обратной связь, это очень ценно для нас!

Команда - наша ключевая ценность, мы заинтересованы в сильных командных игроках, пожалуйста, напишите нам на электронную почту с какими сложностями столкнулись - мы с радостью поможем решить вопрос, контакт для связи - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1040562
review1039349,Оператор складского учета,Июль 2022,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Домодедово']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Корпоративный транспорт', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,4,5,3,1,3","Обеды, корпоративный транспорт, коллектив, бригадиры и старшие смен<separator>Выбор графика, так как сейчас кроме 3/3 ночь или день и 5/2, нет больше ничего",0,Июль 2022,Ответ представителя компании,"Добрый день!

Спасибо, что поделились обратной связью!

Пожалуйста, обсудите возможность смены графика работы с руководителем, как только такая возможность появится - мы обязательно внесем изменения, если нужна помощь в этом вопросе - с радостью поможем, напишите нам - darya.lukyanenko@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1039349
